job_id,minute,gpu_util,mem_util,loss,checkpoint
107,142,87.76,51.62,0.529,0
107,143,82.32,57.71,0.5278,0
107,144,86.3,57.91,0.5295,0
107,145,85.7,56.64,0.5308,0
107,146,88.45,54.94,0.5295,0
107,147,82.15,54.15,0.5281,0
108,0,83.82,81.48,2.6541,0
108,1,81.38,76.2,2.6681,0
108,2,83.22,73.13,2.651,0
108,3,83.65,73.26,2.5912,0
108,4,86.59,76.98,2.5884,0
108,5,86.8,70.55,2.5845,0
108,6,89.72,70.1,2.5337,0
108,7,81.82,76.34,2.485,0
108,8,82.24,78.4,2.5188,0
108,9,75.45,78.48,2.4913,0
108,10,74.27,76.79,2.4678,0
108,11,72.19,79.34,2.4646,0
108,12,73.29,75.18,2.4468,0
108,13,74.24,74.61,2.4167,0
108,14,77.2,75.59,2.3525,0
108,15,77.02,76.63,2.3247,0
108,16,81.49,87.42,2.3522,0
108,17,83.67,75.16,2.3261,0
108,18,82.36,76.29,2.3093,0
108,19,83.53,80.96,2.3295,0
108,20,80.83,77.41,2.2917,0
108,21,83.36,70.71,2.246,0
108,22,81.96,80.91,2.2141,0
108,23,80.64,76.72,2.2307,0
108,24,79.58,67.23,2.2084,0
108,25,79.82,74.53,2.1739,0
108,26,77.2,73.59,2.0934,0
108,27,77.29,74.32,2.1206,0
108,28,74.75,75.64,2.1486,0
108,29,72.05,77.92,2.0782,0
108,30,75.97,79.55,2.1081,0
108,31,71.93,79.66,2.0881,0
108,32,79.62,80.56,2.0357,0
108,33,77.38,75.15,2.0666,0
108,34,75.64,69.48,2.0259,0
108,35,84.51,68.24,2.0081,0
108,36,83.57,78.07,1.9672,0
108,37,87.72,75.57,2.0126,0
108,38,86.83,80.24,1.9347,0
108,39,80.83,77.14,1.9189,0
108,40,85.39,70.49,1.9372,0
108,41,74.8,73.93,1.8939,0
108,42,78.56,77.03,1.955,0
108,43,79.09,72.41,1.8637,0
108,44,71.64,80.26,1.8934,0
108,45,78.83,74.43,1.9,0
108,46,74.13,74.78,1.8622,0
108,47,75.61,70.94,1.811,0
108,48,79.21,81.86,1.8242,0
108,49,79.33,75.16,1.8354,0
108,50,77.11,76.62,1.75,0
108,51,74.33,73.43,1.801,0
108,52,81.43,74.56,1.772,0
108,53,82.46,76.67,1.7934,0
108,54,82.32,77.05,1.7433,0
108,55,82.33,77.48,1.723,0
108,56,75.33,78.78,1.723,0
108,57,77.53,77.83,1.6617,0
108,58,79.74,77.38,1.6593,0
108,59,78.95,73.77,1.6717,0
108,60,72.91,75.07,1.6697,0
108,61,75.47,72.07,1.666,0
108,62,67.07,74.25,1.6713,0
108,63,74.81,77.03,1.6714,0
108,64,78.42,76.95,1.6707,0
108,65,78.6,77.74,1.6703,0
108,66,79.36,80.16,1.6647,0
108,67,75.13,71.81,1.6707,0
108,68,87.97,70.15,1.6653,0
108,69,89.24,74.96,1.6669,0
108,70,86.54,80.17,1.6663,0
108,71,87.7,80.07,1.6644,0
108,72,83.21,76.34,1.6689,0
108,73,83.36,74.89,1.6684,0
108,74,81.47,76.53,1.6719,0
108,75,77.1,79.11,1.6715,0
108,76,73.35,73.41,1.6689,0
108,77,76.3,74.04,1.6705,0
108,78,78.23,76.03,1.6682,0
108,79,76.87,79.11,1.6682,0
108,80,75.62,78.25,1.6688,0
108,81,77.06,69.84,1.6681,0
108,82,79.23,78.26,1.669,0
108,83,74.85,75.7,1.6702,0
108,84,82.22,77.66,1.6653,0
108,85,83.4,75.1,1.6674,0
108,86,81.68,77.25,1.6704,0
108,87,87.3,75.89,1.667,0
108,88,84.54,74.12,1.6671,0
108,89,75.79,73.47,1.6711,0
108,90,80.96,75.17,1.6666,0
108,91,81.42,71.86,1.6696,0
108,92,74.74,74.42,1.6688,0
108,93,72.08,74.78,1.6707,0
108,94,70.48,78.86,1.6683,0
108,95,73.8,77.74,1.6664,0
108,96,37.01,81.79,1.6668,0
108,97,37.19,70.72,1.6727,0
108,98,39.03,74.98,1.6671,0
108,99,36.46,79.45,1.6669,0
108,100,35.95,76.57,1.6673,0
108,101,87.52,75.09,1.6678,0
108,102,85.13,72.95,1.6674,0
108,103,84.45,77.83,1.2179,0
108,104,84.86,76.31,1.2169,0
108,105,81.79,74.73,1.218,0
108,106,80.98,78.77,1.2154,0
108,107,80.7,82.46,1.2147,0
108,108,81.33,73.08,1.2205,0
108,109,73.94,77.5,1.2198,0
108,110,75.62,76.16,1.2161,0
108,111,69.84,77.7,1.2201,0
108,112,75.07,79.71,1.2202,0
108,113,79.36,80.01,1.2176,0
108,114,76.58,74.25,1.2169,0
108,115,77.12,70.77,1.2208,0
108,116,79.36,75.47,1.22,0
108,117,83.81,75.49,1.223,0
108,118,84.16,67.49,1.22,0
108,119,83.71,78.79,1.215,0
108,120,86.27,74.17,1.2155,0
108,121,81.56,75.59,1.2185,0
108,122,84.38,74.04,1.2209,0
108,123,79.45,75.13,1.2198,0
108,124,79.74,79.58,1.2176,0
108,125,78.21,76.0,1.2152,0
108,126,69.71,82.11,1.2224,0
108,127,73.5,77.64,1.2222,0
108,128,69.75,77.85,1.2158,0
108,129,69.95,75.14,1.2205,0
108,130,75.09,75.57,1.2196,0
108,131,78.35,78.85,1.2206,0
108,132,75.84,79.31,1.2225,0
108,133,82.43,76.55,1.2223,0
108,134,81.24,77.42,1.2202,0
108,135,84.66,75.33,1.2185,0
108,136,91.1,76.41,1.2183,0
108,137,83.47,76.01,1.2185,0
108,138,80.16,75.87,1.2252,0
108,139,81.15,78.75,1.2191,0
108,140,78.62,75.6,1.2208,0
108,141,76.14,73.86,1.22,0
108,142,75.3,74.94,1.2168,0
108,143,73.53,74.89,1.2201,0
108,144,70.42,77.07,1.2175,0
108,145,75.91,74.07,1.2169,0
108,146,78.23,79.12,1.2204,0
108,147,75.71,74.94,1.2175,0
108,148,79.58,80.46,1.2167,0
108,149,75.71,75.83,1.2186,0
108,150,82.66,77.33,1.2167,0
108,151,88.89,78.73,1.2159,0
108,152,86.74,79.42,1.2158,0
108,153,84.99,77.63,1.2164,0
108,154,83.56,83.61,1.2168,0
108,155,81.35,75.76,1.2161,0
108,156,81.15,71.22,1.2153,0
108,157,80.53,75.64,1.2173,0
108,158,74.74,78.13,1.2169,0
108,159,76.36,77.11,1.2162,0
108,160,71.62,72.69,1.2174,0
108,161,72.5,74.73,1.216,0
108,162,71.57,73.32,1.2162,0
108,163,76.19,73.76,1.2173,0
108,164,77.92,75.47,1.2176,0
108,165,80.84,77.15,1.2174,0
108,166,82.65,73.56,1.2147,0
108,167,85.33,73.84,1.2168,0
108,168,89.74,77.88,1.2162,0
108,169,86.6,73.18,1.2169,0
108,170,79.27,73.04,1.2195,0
108,171,82.28,82.34,1.2158,0
108,172,80.98,74.17,1.2162,0
108,173,75.0,70.27,1.2151,0
108,174,78.95,72.03,1.2158,0
108,175,79.59,69.77,1.2149,0
108,176,71.77,80.7,1.2142,0
108,177,76.67,75.53,1.2125,0
108,178,76.58,72.63,1.2149,0
108,179,75.72,77.43,1.215,0
108,180,78.84,80.89,1.216,0
108,181,76.93,75.23,1.2152,0
108,182,83.84,80.65,1.218,0
108,183,85.98,74.74,1.2166,0
108,184,85.34,72.22,1.2175,0
108,185,85.52,81.18,1.218,0
108,186,82.58,73.58,1.2187,0
108,187,85.96,74.05,1.2179,0
108,188,82.01,78.87,1.2145,0
108,189,79.62,75.85,1.2177,0
108,190,80.18,75.42,1.2167,0
108,191,75.16,74.98,1.2186,0
108,192,72.64,73.75,1.2162,0
108,193,76.33,76.29,1.2183,0
108,194,69.85,77.21,1.2163,0
108,195,76.24,75.08,1.2164,0
108,196,72.82,77.45,1.2174,0
108,197,73.32,76.98,1.2156,0
108,198,81.63,76.91,1.2172,0
108,199,82.81,74.9,1.2134,0
108,200,82.02,74.63,1.217,0
108,201,81.68,76.86,1.2138,0
108,202,85.6,72.15,1.2172,0
109,0,78.41,73.42,2.5741,0
109,1,82.85,72.76,2.4986,0
109,2,85.66,74.21,2.4628,0
109,3,88.23,74.96,2.4759,0
109,4,86.36,73.44,2.4362,0
109,5,85.54,81.45,2.3786,0
109,6,82.79,77.95,2.3608,0
109,7,84.21,71.76,2.3077,0
109,8,82.16,77.44,2.2506,0
109,9,79.38,77.11,2.2061,0
109,10,76.79,69.54,2.2165,0
109,11,74.45,67.14,2.1504,0
109,12,72.19,74.14,2.1546,0
109,13,72.57,73.09,2.0943,0
109,14,78.58,66.06,2.1027,0
109,15,80.99,73.88,2.0151,0
109,16,81.14,73.64,1.9799,0
109,17,83.36,71.67,1.9835,0
109,18,84.98,78.23,1.9401,1
109,19,88.36,72.83,1.9235,0
109,20,87.24,72.31,1.8895,0
109,21,83.32,73.5,1.8505,0
109,22,83.95,69.41,1.8293,0
109,23,76.49,70.75,1.7543,0
109,24,76.53,65.04,1.8199,0
109,25,71.56,74.66,1.7355,0
109,26,72.23,76.24,1.748,0
109,27,71.74,74.34,1.7426,0
109,28,68.65,74.11,1.75,0
109,29,77.92,73.22,1.7346,0
109,30,75.57,77.99,1.7479,0
109,31,78.33,73.02,1.736,0
109,32,79.34,76.14,1.7437,0
109,33,84.95,75.84,1.733,0
109,34,88.39,69.32,1.7416,0
109,35,40.48,75.41,1.7419,0
109,36,41.6,70.1,1.739,0
109,37,42.67,71.76,1.7357,0
109,38,41.23,72.9,1.7396,0
109,39,41.39,77.2,1.7415,0
109,40,41.34,71.3,1.7366,1
109,41,41.5,74.44,1.7399,0
109,42,43.02,68.77,1.7404,0
109,43,41.86,72.89,1.7422,0
109,44,72.4,72.01,1.735,0
109,45,76.64,77.23,1.7385,0
109,46,80.96,71.2,1.7412,0
109,47,83.72,68.76,1.7392,0
109,48,77.31,72.16,1.7368,0
109,49,84.48,71.6,1.7439,0
109,50,87.65,74.19,1.744,0
109,51,87.73,77.42,1.7433,0
109,52,86.04,72.45,1.7393,0
109,53,82.8,74.56,1.7399,0
109,54,73.26,73.17,1.745,0
109,55,83.61,74.97,1.7434,0
109,56,77.8,70.54,1.745,0
109,57,72.38,73.4,1.7409,0
109,58,72.89,76.3,1.7427,0
109,59,74.41,71.19,1.7429,0
109,60,75.92,72.95,1.7457,0
109,61,73.01,73.26,1.1179,0
109,62,76.25,69.02,1.0514,1
109,63,82.35,75.63,1.0562,0
109,64,81.78,71.76,1.0191,0
109,65,80.31,73.33,0.9907,0
109,66,83.47,75.31,1.0229,0
109,67,85.17,75.61,1.0098,0
109,68,79.94,69.9,0.9391,0
109,69,86.25,74.71,0.9989,0
109,70,82.84,76.42,0.9682,0
109,71,79.81,71.5,0.9827,0
109,72,75.72,75.85,0.9814,0
109,73,71.02,74.71,0.9741,0
109,74,71.51,74.95,0.9778,0
109,75,77.36,76.07,0.9739,0
109,76,73.4,70.83,0.9774,0
109,77,77.29,70.65,0.9758,0
109,78,78.99,76.97,0.9766,0
109,79,81.64,72.57,0.9793,0
109,80,83.63,69.15,0.9778,0
109,81,84.56,73.03,0.9789,0
109,82,84.33,73.2,0.978,0
109,83,84.02,74.26,0.9753,0
109,84,82.81,72.38,0.974,1
109,85,78.88,78.74,0.9763,0
109,86,75.37,70.85,0.9763,0
109,87,75.69,67.71,0.9758,0
109,88,72.64,69.13,0.9754,0
109,89,73.63,71.32,0.9771,0
109,90,71.01,74.96,0.9799,0
109,91,69.78,72.91,0.9723,0
109,92,79.78,74.57,0.9742,0
109,93,76.74,71.51,0.7511,0
109,94,75.14,74.76,0.7535,0
109,95,84.75,68.77,0.7662,0
109,96,83.32,74.0,0.7536,0
109,97,85.23,75.31,0.7322,0
109,98,85.6,70.75,0.7131,0
109,99,86.6,78.56,0.6784,0
110,0,86.31,56.19,2.7882,0
110,1,84.25,57.61,2.7989,0
110,2,81.39,61.48,2.8,0
110,3,84.59,59.15,2.791,0
110,4,87.03,53.84,2.7334,0
110,5,84.47,54.64,2.686,0
110,6,87.31,60.78,2.6875,0
110,7,88.98,59.93,2.648,0
110,8,87.16,56.59,2.6075,0
110,9,83.71,58.01,2.6425,0
110,10,86.18,58.25,2.5949,0
110,11,81.99,58.88,2.5294,0
110,12,80.25,59.4,2.5498,0
110,13,79.65,56.97,2.5181,0
110,14,79.81,60.24,2.4584,0
110,15,80.74,59.92,2.462,1
110,16,77.85,60.75,2.4373,0
110,17,83.68,60.45,2.3525,0
110,18,85.09,60.37,2.3612,0
110,19,89.17,56.77,2.4029,0
110,20,55.6,57.76,2.337,0
110,21,54.79,55.58,2.3493,0
110,22,56.3,58.74,2.3461,0
110,23,55.17,55.73,2.2426,0
110,24,56.33,59.55,2.3147,0
110,25,54.85,61.73,2.2505,0
110,26,54.12,58.13,2.245,0
110,27,54.52,56.51,2.2644,0
110,28,55.9,59.62,2.2209,0
110,29,54.21,61.23,2.1734,0
110,30,57.57,55.89,2.1457,0
110,31,84.42,58.48,2.1292,0
110,32,79.59,59.08,2.1079,0
110,33,81.92,57.3,2.1354,0
110,34,77.45,59.67,2.0992,0
110,35,76.91,53.22,2.073,0
110,36,83.33,59.17,2.0446,1
110,37,82.83,63.52,2.0507,0
110,38,81.63,59.82,1.968,0
110,39,81.82,58.25,2.0444,0
110,40,83.99,54.49,1.9741,0
110,41,46.79,57.11,1.94,0
110,42,45.7,59.06,1.9758,0
110,43,44.94,58.42,1.9586,0
110,44,46.74,54.43,1.9122,0
110,45,44.25,58.88,1.931,0
110,46,45.01,55.56,1.9067,0
110,47,43.42,56.41,1.8752,0
110,48,79.42,60.83,1.808,0
110,49,81.93,57.42,1.8106,0
110,50,75.35,56.2,1.803,0
110,51,79.17,55.18,1.8105,0
110,52,81.23,55.99,1.8087,0
110,53,79.11,56.52,1.8114,0
110,54,76.16,60.71,1.8016,0
110,55,84.54,58.04,1.8113,0
110,56,81.75,61.75,1.8044,0
110,57,83.38,54.63,1.8119,1
110,58,86.21,62.01,1.8065,0
110,59,84.64,57.69,1.81,0
110,60,85.29,57.46,1.8086,0
110,61,89.64,57.42,1.8116,0
110,62,84.76,64.91,1.8092,0
110,63,88.94,56.71,1.8131,0
110,64,83.32,64.35,1.8069,0
110,65,83.5,60.73,1.806,0
110,66,85.0,54.82,1.8071,0
110,67,86.69,55.25,1.8105,0
110,68,82.34,58.71,1.8107,0
110,69,77.47,58.45,1.8053,0
110,70,81.99,56.94,1.8065,0
110,71,77.79,56.53,1.8096,0
110,72,81.29,62.78,1.8122,0
110,73,80.74,58.6,1.8069,0
110,74,76.93,59.55,1.805,0
110,75,82.52,58.49,1.8115,0
110,76,79.64,58.27,1.8041,0
110,77,87.27,64.6,1.8103,0
110,78,81.05,59.86,1.8029,0
110,79,85.5,66.03,1.8085,0
110,80,84.16,60.47,1.8079,0
110,81,90.32,56.18,1.8067,0
110,82,82.82,61.87,1.8127,0
110,83,92.04,57.91,1.8086,0
110,84,84.52,62.71,1.8084,0
110,85,82.99,56.11,1.8081,0
110,86,85.18,53.38,1.8067,0
110,87,82.01,58.44,1.8138,0
110,88,78.95,62.54,1.8078,0
110,89,78.37,56.24,1.8139,0
110,90,78.56,59.88,1.8066,0
110,91,77.96,56.11,1.8089,0
110,92,81.99,60.97,1.8075,0
110,93,80.81,57.04,1.8066,0
110,94,82.66,58.94,1.2711,0
110,95,81.55,57.14,1.2588,0
110,96,85.37,55.88,1.2416,0
110,97,83.14,52.37,1.258,0
110,98,83.5,54.24,1.2578,0
110,99,85.19,57.3,1.1876,1
110,100,90.35,59.48,1.2259,0
110,101,85.28,63.7,1.1931,0
110,102,84.96,56.58,1.1544,0
110,103,86.07,56.22,1.1526,0
110,104,84.19,54.16,1.1506,0
110,105,50.43,60.7,1.153,0
110,106,49.91,59.85,1.1518,0
110,107,49.85,59.48,1.1512,0
110,108,49.88,59.17,1.1535,0
110,109,50.12,57.02,1.1507,0
110,110,49.91,62.21,1.1527,0
110,111,48.63,55.81,1.1532,0
110,112,82.12,56.71,1.1535,0
110,113,83.39,55.09,1.1507,0
110,114,83.92,57.75,1.1549,0
110,115,82.47,55.81,1.1529,0
110,116,83.86,56.25,1.1525,0
110,117,84.58,54.54,1.1506,0
110,118,84.61,55.26,1.1513,0
110,119,87.47,53.31,1.152,0
110,120,86.23,59.21,1.1525,1
110,121,85.19,55.55,1.153,0
110,122,83.84,62.97,1.152,0
110,123,85.01,60.98,1.1516,0
110,124,86.68,58.34,1.1556,0
110,125,82.65,59.85,1.1552,0
110,126,77.9,60.71,1.1529,0
110,127,80.37,56.65,1.1524,0
110,128,81.08,57.53,1.1542,0
110,129,81.46,61.37,,0
110,130,81.17,61.56,,0
110,131,80.76,55.82,,0
110,132,88.06,65.02,,0
110,133,79.36,54.08,,0
110,134,87.23,51.28,,0
110,135,86.02,63.3,,0
110,136,91.35,60.32,,0
110,137,82.73,58.69,,0
110,138,90.59,60.57,,0
110,139,90.86,56.1,,0
110,140,86.02,52.92,,0
110,141,83.59,56.79,,0
110,142,90.07,56.04,,0
110,143,81.58,55.17,,0
110,144,85.09,56.33,,0
110,145,85.13,56.37,,0
110,146,80.11,56.72,,0
110,147,79.5,59.28,,0
110,148,84.1,59.81,,0
110,149,79.07,59.03,,0
110,150,78.95,50.51,,0
110,151,74.42,55.08,,0
110,152,85.02,55.12,,0
110,153,82.44,61.73,,0
110,154,86.47,55.59,,0
110,155,85.15,52.44,,0
110,156,89.62,60.2,,0
110,157,90.16,58.41,,0
110,158,84.3,65.68,,0
110,159,85.31,53.99,,0
110,160,87.27,57.48,,0
110,161,88.4,55.02,,0
110,162,84.05,55.03,,0
110,163,83.14,55.67,,0
110,164,82.38,54.84,,0
110,165,78.41,58.69,,0
110,166,78.84,58.32,,0
110,167,79.23,58.04,,0
110,168,82.3,61.94,,0
110,169,84.76,59.81,,0
110,170,78.79,60.64,,0
110,171,83.89,58.62,,0
110,172,83.79,59.06,,0
110,173,83.14,60.92,,0
110,174,83.02,54.71,,0
110,175,86.78,56.17,,0
110,176,85.23,58.36,,0
110,177,87.73,58.26,,0
110,178,84.02,53.87,,0
110,179,83.14,60.42,,0
111,0,86.12,78.66,2.5025,0
111,1,86.41,76.26,2.4249,0
111,2,89.47,82.1,2.4238,1
111,3,93.07,71.94,2.4302,0
111,4,88.71,73.0,2.3715,0
111,5,91.72,80.01,2.3517,0
111,6,98.6,78.05,2.3712,0
111,7,88.81,75.73,2.3566,0
111,8,90.32,78.55,2.3197,0
111,9,93.39,80.57,2.3206,0
111,10,87.87,74.2,2.387,0
111,11,90.57,77.11,2.2304,0
111,12,93.91,77.49,2.1931,0
111,13,86.88,78.29,2.2589,0
111,14,84.86,79.31,2.1831,0
111,15,81.7,71.47,2.204,0
111,16,82.31,78.98,2.1921,0
111,17,82.81,71.65,2.1585,0
111,18,87.85,77.26,2.1489,0
111,19,81.4,74.21,2.1674,0
111,20,81.16,77.96,2.0923,0
111,21,81.32,79.37,2.1226,0
111,22,79.51,77.55,2.0412,0
111,23,76.32,75.41,2.0661,0
111,24,86.63,73.43,2.0531,0
111,25,85.56,77.26,2.0227,0
111,26,88.03,76.15,2.0328,0
111,27,87.14,78.38,1.9936,1
111,28,90.8,76.08,1.9851,0
111,29,85.36,81.58,1.9435,0
111,30,90.57,77.51,1.9207,0
111,31,92.8,80.13,1.9047,0
111,32,95.66,75.88,1.8998,0
111,33,94.0,79.58,1.8681,0
111,34,94.31,79.25,1.9319,0
111,35,93.83,75.33,1.8627,0
111,36,89.26,72.88,1.8556,0
111,37,90.88,81.18,1.8127,0
111,38,90.26,76.11,1.8782,0
111,39,92.54,75.44,1.8065,0
111,40,90.51,76.47,1.7841,0
111,41,91.67,74.53,1.7725,0
111,42,87.78,79.26,1.7659,0
111,43,84.72,77.35,1.75,0
111,44,87.26,77.53,1.7104,0
111,45,50.44,80.79,1.7522,0
111,46,49.01,77.67,1.6896,0
111,47,50.31,82.1,1.7246,0
111,48,48.74,77.31,1.6581,0
111,49,47.63,72.86,1.6829,0
111,50,51.25,74.71,1.6402,0
111,51,48.62,75.19,1.635,0
111,52,49.89,77.71,1.6528,1
111,53,48.01,81.94,1.6579,0
111,54,49.38,77.94,1.6617,0
111,55,49.17,76.69,1.6134,0
111,56,88.82,76.46,1.5919,0
111,57,87.85,79.01,1.5561,0
111,58,86.79,78.62,1.5237,0
111,59,92.45,79.77,1.5723,0
111,60,92.79,75.26,1.5389,0
111,61,93.48,84.13,1.5341,0
111,62,95.03,76.34,1.5126,0
111,63,91.47,75.47,1.4934,0
111,64,90.28,80.96,1.5172,0
111,65,91.96,80.08,1.5319,0
111,66,89.96,75.44,1.4484,0
111,67,96.73,79.41,1.4208,0
111,68,88.31,76.1,1.4511,0
111,69,87.29,78.63,1.4285,0
111,70,83.74,78.08,1.4656,0
111,71,82.05,85.01,1.4383,0
111,72,79.33,81.54,1.4628,0
111,73,81.71,80.57,1.4322,0
111,74,81.3,79.67,1.3978,0
111,75,84.12,73.61,1.3889,0
111,76,80.62,77.93,1.3852,0
111,77,80.41,76.06,1.3429,0
111,78,82.48,77.22,1.3668,0
111,79,82.36,77.63,1.3807,0
111,80,85.99,72.23,1.3211,0
111,81,88.35,76.52,1.3215,0
111,82,85.95,77.75,1.3347,0
111,83,84.95,80.15,1.3465,0
111,84,88.35,75.02,1.2814,0
111,85,90.49,75.0,1.297,0
111,86,87.69,74.8,1.2812,0
111,87,91.23,76.42,1.2663,0
111,88,88.86,73.99,1.2179,0
111,89,94.02,81.35,1.2371,0
111,90,90.27,79.7,1.2165,0
111,91,91.98,85.52,1.2353,0
111,92,91.87,75.78,1.2189,0
111,93,88.24,79.96,1.1922,0
111,94,90.54,73.73,1.207,0
111,95,86.54,81.78,1.2521,0
111,96,91.65,76.73,1.1808,0
111,97,89.93,77.12,1.1797,0
111,98,88.22,81.2,1.1758,0
111,99,84.43,81.02,1.1554,0
111,100,83.84,74.43,1.1263,0
111,101,81.7,77.06,1.2033,0
111,102,82.89,81.65,1.1047,1
111,103,85.34,76.27,1.1,0
111,104,78.79,78.29,1.1541,0
111,105,82.65,78.99,1.0768,0
111,106,77.85,81.6,1.1399,0
111,107,81.95,79.38,1.1349,0
111,108,83.89,76.64,1.0862,0
111,109,86.07,71.48,1.1001,0
111,110,88.28,79.48,1.0908,0
111,111,91.21,77.89,1.0649,0
111,112,85.75,82.7,1.0628,0
111,113,92.62,79.1,1.0674,0
111,114,95.98,75.67,1.0528,0
111,115,91.34,73.63,1.0722,0
111,116,91.57,76.86,1.0474,0
111,117,93.59,78.46,1.0558,0
111,118,92.85,77.69,1.0283,0
111,119,92.32,73.59,1.0476,0
111,120,95.81,69.01,1.0473,0
111,121,97.27,74.5,0.9694,0
111,122,89.41,70.06,1.0221,0
111,123,94.76,74.43,0.989,0
111,124,86.76,78.1,0.9893,0
111,125,88.19,81.71,1.002,0
111,126,82.4,70.03,0.9912,0
111,127,81.63,74.3,0.9763,1
111,128,82.04,78.56,0.9948,0
111,129,84.18,76.02,0.9907,0
111,130,82.14,77.86,0.9919,0
111,131,77.32,78.51,1.0035,0
111,132,78.22,76.14,0.9873,0
111,133,77.65,80.99,0.9856,0
111,134,83.46,84.66,0.9881,0
111,135,83.98,74.17,0.994,0
111,136,85.06,80.15,0.9971,0
111,137,86.31,83.7,0.9924,0
111,138,85.46,81.72,0.9906,0
111,139,89.11,75.31,0.99,0
111,140,93.55,76.39,0.9862,0
111,141,92.52,72.18,0.9989,0
111,142,89.12,75.66,0.992,0
111,143,91.91,75.75,0.9936,0
111,144,91.6,78.75,0.996,0
111,145,95.5,73.97,0.9981,0
111,146,90.47,77.59,0.9919,0
111,147,93.09,78.0,0.9893,0
111,148,91.03,75.98,0.9927,0
111,149,88.96,79.89,0.9923,0
111,150,90.26,76.02,0.9907,0
111,151,87.9,78.35,0.988,0
111,152,88.97,73.48,0.9943,1
111,153,84.56,75.04,0.9978,0
111,154,81.57,80.25,0.9995,0
111,155,82.91,72.36,0.9899,0
111,156,83.15,79.63,0.9995,0
111,157,83.4,76.39,0.9886,0
111,158,81.04,71.28,0.9934,0
111,159,83.55,76.04,0.9968,0
111,160,78.33,79.58,0.9949,0
111,161,84.67,84.29,0.9982,0
111,162,84.44,82.97,0.9889,0
111,163,82.93,74.58,0.9921,0
111,164,87.86,79.77,0.992,0
111,165,87.32,76.03,0.9971,0
111,166,91.08,75.54,0.9919,0
111,167,87.27,80.39,0.9937,0
111,168,88.73,78.06,0.7752,0
111,169,92.88,78.07,0.7775,0
111,170,92.53,72.34,0.8343,0
111,171,89.35,74.47,0.7657,0
111,172,97.94,74.67,0.7134,0
111,173,97.64,78.91,0.7676,0
111,174,93.44,79.57,0.7841,0
111,175,90.66,82.58,0.7683,0
111,176,89.87,74.55,0.7629,0
111,177,91.43,82.65,0.7292,1
111,178,92.83,76.59,0.7335,0
111,179,94.53,77.61,0.7192,0
111,180,85.82,77.02,0.7185,0
111,181,84.38,78.13,0.7282,0
111,182,83.65,79.47,0.7529,0
111,183,84.06,80.49,0.7985,0
111,184,80.1,76.64,0.7267,0
111,185,78.29,77.64,0.7332,0
111,186,80.86,74.64,0.6561,0
111,187,82.28,79.41,0.7021,0
111,188,86.15,78.17,0.7481,0
111,189,79.81,75.04,0.7089,0
111,190,86.22,73.64,0.7007,0
111,191,84.25,77.86,0.7727,0
111,192,85.14,81.29,0.7267,0
111,193,83.2,82.13,0.7132,0
111,194,89.4,73.49,0.6892,0
111,195,90.4,80.18,0.6945,0
111,196,96.55,79.77,0.7382,0
111,197,91.23,81.53,0.7375,0
111,198,96.51,78.8,0.6653,0
111,199,92.35,76.37,0.6352,0
111,200,92.45,79.73,0.6741,0
111,201,88.98,69.64,0.6891,0
111,202,95.64,74.4,0.7123,1
111,203,92.41,74.77,0.6617,0
111,204,91.11,75.36,0.6528,0
111,205,89.27,72.81,0.6866,0
111,206,89.31,75.68,0.6329,0
111,207,85.61,75.71,0.6474,0
111,208,87.17,76.58,0.6507,0
112,0,88.23,61.45,2.2605,0
112,1,90.96,63.14,2.1775,0
112,2,89.64,67.7,2.0888,0
112,3,91.6,69.96,2.0967,0
112,4,89.96,63.15,2.003,0
112,5,87.01,64.34,1.9652,0
112,6,91.19,67.67,1.857,0
112,7,94.86,71.29,1.8202,0
112,8,87.56,68.11,1.8024,0
112,9,83.4,60.91,1.7079,0
112,10,87.13,67.17,1.6773,0
112,11,83.25,62.6,1.6283,0
112,12,84.77,68.75,1.5248,0
112,13,85.14,66.44,1.5377,0
112,14,82.65,61.47,1.4859,0
112,15,85.94,67.86,1.4506,0
112,16,86.23,66.13,1.3965,0
112,17,83.05,65.74,1.3433,0
112,18,88.32,64.63,1.3175,0
112,19,89.01,62.97,1.2882,0
112,20,88.37,66.39,1.2813,0
112,21,90.53,71.15,1.2181,0
112,22,94.23,70.27,1.2018,0
112,23,91.88,63.99,1.1722,0
112,24,86.0,58.23,1.1228,0
112,25,86.31,62.9,1.1308,0
112,26,87.44,64.98,1.0682,0
112,27,85.8,65.4,1.0356,0
112,28,83.72,67.24,1.0503,0
112,29,85.59,66.72,0.9999,0
112,30,84.4,66.77,0.9115,0
112,31,82.44,62.64,0.8803,0
112,32,83.13,62.97,0.963,0
112,33,85.71,61.3,0.9024,0
112,34,82.64,65.32,0.8738,0
112,35,90.25,67.14,0.8013,1
112,36,87.86,67.75,0.8324,0
112,37,95.11,57.02,0.7897,0
112,38,88.36,65.95,0.7888,0
112,39,93.5,61.42,0.7597,0
112,40,86.93,66.31,0.7526,0
112,41,89.12,61.4,0.7471,0
112,42,90.19,66.75,0.7346,0
112,43,89.81,62.6,0.7073,0
112,44,88.08,62.66,0.6957,0
112,45,86.31,66.95,0.6331,0
112,46,42.38,62.89,0.6608,0
112,47,44.37,67.42,0.6555,1
112,48,47.54,66.77,0.6523,0
112,49,47.79,64.21,0.6509,0
112,50,44.94,63.18,0.6534,0
112,51,90.46,68.37,0.6559,0
